T	VBP WDT	0.0015923566879
T	JJ VBN	0.00129157248951
T	TO RBR	0.00262467191601
T	, -RRB-	0.000561482313307
T	VB -RRB-	0.00202839756592
T	NNS RB	0.025680337294
T	VBZ RB	0.156970362239
T	JJ VBG	0.00322893122376
T	VBP DT	0.135350318471
T	VBP :	0.00796178343949
T	JJ VBZ	0.00258314497901
T	VBZ NNP	0.00878155872667
T	VBZ NNS	0.0186608122942
T	VB RP	0.00912778904665
T	VBN TO	0.080875356803
T	VBP ,	0.00636942675159
T	JJ VBP	0.00129157248951
T	VBP .	0.00955414012739
T	VBZ RP	0.00439077936334
T	VBZ -LRB-	0.00548847420417
T	VB PRP$	0.00811359026369
T	VBP -RRB-	0.0031847133758
T	FW VBN	0.00934579439252
T	PRP JJ	0.0125
T	JJS ,	0.0333333333333
T	<s> TO	0.00614911606457
T	, NNP	0.0965749578888
T	, NNS	0.0370578326783
T	VB IN	0.10953346856
T	WP NN	0.0204081632653
T	VBG MD	0.0017094017094
T	WRB NN	0.0387596899225
T	'' DT	0.0338164251208
T	VBD RB	0.0894736842105
T	VBP CC	0.0015923566879
T	NNP -LRB-	0.0240174672489
T	IN IN	0.0172549019608
T	IN ``	0.0120261437908
T	VBD RP	0.00789473684211
T	CC NN	0.191674733785
T	JJS WDT	0.0333333333333
T	`` FW	0.00487804878049
T	VBZ .	0.00548847420417
T	VBZ ,	0.0153677277717
T	DT PRP	0.000625978090767
T	IN RB	0.0112418300654
T	VBG -RRB-	0.00683760683761
T	NNP VBN	0.00363901018923
T	VB WP	0.00304259634888
T	NNS EX	0.000766577232656
T	VBZ :	0.00109769484083
T	WRB ,	0.015503875969
T	WP .	0.0204081632653
T	-RRB- -RRB-	0.00542005420054
T	VBG PRP	0.0136752136752
T	JJ JJ	0.0694220213109
T	WDT NNS	0.0174216027875
T	VBZ IN	0.0867178924259
T	NNP :	0.00291120815138
T	RP CC	0.0294117647059
T	VBP VBP	0.0015923566879
T	CD MD	0.010582010582
T	RBS JJ	0.8
T	: FW	0.0205128205128
T	VBP VBZ	0.0015923566879
T	DT TO	0.00125195618153
T	VBP VBG	0.015923566879
T	RP ''	0.0588235294118
T	NNS IN	0.218857799923
T	NNP ,	0.147016011645
T	NNP .	0.0393013100437
T	VBZ ``	0.0032930845225
T	RB JJR	0.0122749590835
T	CC WDT	0.00193610842207
T	RB JJS	0.000818330605565
T	CC EX	0.00387221684414
T	CD DT	0.015873015873
T	RB NN	0.00981996726678
T	VBZ ''	0.0032930845225
T	NNP ''	0.0109170305677
T	-LRB- FW	0.132791327913
T	VBN -RRB-	0.0171265461465
T	JJR PRP	0.00909090909091
T	JJR DT	0.00909090909091
T	<s> PDT	0.000768639508071
T	NN NNS	0.0763665594855
T	NN NNP	0.00546623794212
T	WP JJ	0.0612244897959
T	PRP CC	0.0125
T	VBZ RBR	0.00658616904501
T	JJ PRP	0.000645786244753
T	NN VB	0.00209003215434
T	CD JJ	0.0608465608466
T	JJ NNS	0.270907329674
T	JJ NNP	0.010332579916
T	NN WP$	0.00016077170418
T	WDT PRP	0.0174216027875
T	VBD EX	0.00263157894737
T	JJ -RRB-	0.00387471746852
T	IN -RRB-	0.00078431372549
T	RP NNS	0.0294117647059
T	VBG TO	0.0581196581197
T	NN ``	0.00225080385852
T	VBN -LRB-	0.00666032350143
T	NN -RRB-	0.0250803858521
T	PRP$ RBR	0.0102040816327
T	VBP VB	0.0015923566879
T	<s> JJ	0.108378170638
T	NNS VBD	0.023380605596
T	, ''	0.00168444693992
T	NNS VBG	0.0145649674205
T	VBG CD	0.00512820512821
T	WP$ JJ	0.666666666667
T	WP PRP	0.122448979592
T	NNS VBN	0.0264469145266
T	NNS VBP	0.105787658107
T	JJR .	0.0181818181818
T	VB TO	0.0243407707911
T	JJR ,	0.0181818181818
T	VBD JJR	0.00263157894737
T	RB ,	0.110474631751
T	NNS VBZ	0.0141816788041
T	NN VBZ	0.0688102893891
T	NN -LRB-	0.0265273311897
T	`` CD	0.0146341463415
T	WRB ``	0.0077519379845
T	NN VBP	0.00755627009646
T	VBG PRP$	0.00683760683761
T	RB PRP$	0.00163666121113
T	NNS ``	0.00153315446531
T	WRB JJ	0.170542635659
T	PRP VB	0.0125
T	NNP POS	0.0225618631732
T	JJ ''	0.00904100742654
T	NN PRP	0.00209003215434
T	NN VBG	0.00900321543408
T	NN VBD	0.0139871382637
T	PRP$ JJS	0.0204081632653
T	JJ CC	0.0271230222796
T	JJ CD	0.00226025185664
T	-LRB- NNS	0.0162601626016
T	WP ''	0.0204081632653
T	`` NNS	0.0585365853659
T	`` NNP	0.0829268292683
T	VBN WRB	0.00190294957184
T	CC PRP$	0.00871248789932
T	RB -LRB-	0.00327332242226
T	JJ DT	0.00452050371327
T	JJS RB	0.0333333333333
T	NNS :	0.0145649674205
T	JJ :	0.00355182434614
T	VBD WP	0.00263157894737
T	`` JJ	0.263414634146
T	IN NN	0.18614379085
T	JJS TO	0.05
T	RP JJ	0.0294117647059
T	NNS .	0.134917592947
T	NNS ,	0.139517056343
T	NNPS ,	0.0952380952381
T	-LRB- ``	0.0216802168022
T	RB RBR	0.00981996726678
T	, CC	0.155530600786
T	, CD	0.0117911285794
T	VBG WP	0.00512820512821
T	<s> NN	0.0983858570331
T	JJS NN	0.3
T	PRP DT	0.009375
T	JJR -RRB-	0.0181818181818
T	DT JJ	0.237558685446
T	CC VBN	0.0154888673766
T	CD IN	0.0767195767196
T	JJS -RRB-	0.0166666666667
T	, DT	0.108927568782
T	NNS VB	0.00229973169797
T	<s> EX	0.00691775557264
T	RB JJ	0.150572831424
T	IN JJS	0.00522875816993
T	IN JJR	0.00444444444444
T	VBZ WRB	0.00987925356751
T	IN FW	0.000261437908497
T	TO WDT	0.00787401574803
T	-LRB- -LRB-	0.00271002710027
T	VB MD	0.00202839756592
T	`` VBG	0.0146341463415
T	VBG IN	0.107692307692
T	JJS -LRB-	0.0166666666667
T	WDT DT	0.0348432055749
T	JJ WRB	0.00226025185664
T	FW WP	0.00934579439252
T	LS -RRB-	1.0
T	<s> PRP	0.0399692544197
T	VB FW	0.00101419878296
T	TO NNP	0.00918635170604
T	NN RB	0.012540192926
T	CC PRP	0.0203291384318
T	WP MD	0.0408163265306
T	PRP WDT	0.003125
T	VBZ DT	0.248079034029
T	`` NN	0.258536585366
T	, WP$	0.00112296462661
T	CC VBP	0.0183930300097
T	FW CC	0.00934579439252
T	IN JJ	0.141699346405
T	CC VBZ	0.0183930300097
T	NNP JJR	0.000727802037846
T	CC VBD	0.0222652468538
T	CD RB	0.00529100529101
T	CC VBG	0.0300096805421
T	NNP PRP	0.000727802037846
T	-RRB- IN	0.0813008130081
T	JJR NN	0.309090909091
T	NNS POS	0.00229973169797
T	IN WDT	0.00862745098039
T	WP$ NN	0.333333333333
T	-RRB- FW	0.00271002710027
T	NN WRB	0.00257234726688
T	WDT VBZ	0.285714285714
T	IN MD	0.00078431372549
T	VBN DT	0.0342530922931
T	PRP RP	0.009375
T	FW IN	0.0280373831776
T	WDT VBP	0.299651567944
T	`` IN	0.0243902439024
T	: TO	0.0102564102564
T	NNS WRB	0.00536604062859
T	WDT VBD	0.135888501742
T	VBD TO	0.05
T	<s> NNPS	0.00153727901614
T	VBG NNP	0.0239316239316
T	VBZ JJ	0.104281009879
T	`` PRP	0.00975609756098
T	PRP RB	0.0625
T	`` UH	0.00487804878049
T	MD ''	0.00254452926209
T	IN PRP$	0.0122875816993
T	-LRB- RBS	0.00813008130081
T	IN CD	0.038431372549
T	IN CC	0.00209150326797
T	NNPS DT	0.047619047619
T	RB CC	0.00818330605565
T	RB CD	0.00654664484452
T	'' NNS	0.0434782608696
T	JJR IN	0.154545454545
T	IN NNS	0.0797385620915
T	NNS ''	0.00651590647758
T	IN NNP	0.0501960784314
T	-RRB- ``	0.00271002710027
T	NNS CC	0.0559601379839
T	NN EX	0.00048231511254
T	<s> NNP	0.0714834742506
T	VBN WDT	0.00380589914367
T	<s> NNS	0.04381245196
T	`` VBN	0.0243902439024
T	VBD RBS	0.00526315789474
T	VBD RBR	0.00526315789474
T	<s> RB	0.0899308224443
T	RB ``	0.00327332242226
T	RBS RB	0.2
T	WRB NNP	0.0077519379845
T	NNS WDT	0.0295132234573
T	`` PRP$	0.00487804878049
T	-LRB- JJS	0.00271002710027
T	. -RRB-	0.00841622035195
T	: -LRB-	0.00512820512821
T	VB VBN	0.152129817444
T	WRB PRP	0.108527131783
T	JJS JJ	0.133333333333
T	VB CC	0.0141987829615
T	POS CC	0.0188679245283
T	POS CD	0.0188679245283
T	<s> IN	0.176018447348
T	CC LS	0.000968054211036
T	NNP DT	0.00582241630277
T	: CD	0.00512820512821
T	: CC	0.0564102564103
T	<s> VBZ	0.000768639508071
T	DT ''	0.00125195618153
T	CC TO	0.0135527589545
T	PRP$ NN	0.510204081633
T	TO ``	0.00524934383202
T	WRB NNS	0.077519379845
T	RP DT	0.235294117647
T	PRP$ VBG	0.0102040816327
T	: VBP	0.0102564102564
T	VBG EX	0.0017094017094
T	IN TO	0.00287581699346
T	DT NNP	0.0463223787167
T	WDT JJ	0.0104529616725
T	JJ RB	0.00452050371327
T	CD POS	0.0026455026455
T	CC JJS	0.00387221684414
T	RP .	0.0294117647059
T	'' </s>	0.0386473429952
T	IN WRB	0.00183006535948
T	RB VB	0.0891980360065
T	. ''	0.0122417750574
T	DT PRP$	0.000312989045383
T	VB NNS	0.0547667342799
T	TO RB	0.0223097112861
T	TO JJR	0.00262467191601
T	DT CD	0.0112676056338
T	VB JJ	0.122718052738
T	-LRB- WRB	0.00813008130081
T	WRB MD	0.0077519379845
T	VB ''	0.00811359026369
T	NNP CC	0.0524017467249
T	VBP RBR	0.00636942675159
T	CC RBR	0.00677637947725
T	CC RBS	0.000968054211036
T	NNP CD	0.0174672489083
T	JJ -LRB-	0.00678075556991
T	DT JJS	0.0075117370892
T	PRP ''	0.003125
T	`` RP	0.00975609756098
T	VB ,	0.00912778904665
T	`` JJS	0.00487804878049
T	VB .	0.0212981744422
T	VBD CD	0.00789473684211
T	JJR JJ	0.0545454545455
T	-RRB- MD	0.0162601626016
T	VBN CC	0.0152235965747
T	JJS VBG	0.0166666666667
T	VBN CD	0.00190294957184
T	JJS VBN	0.0333333333333
T	-RRB- :	0.0542005420054
T	VB :	0.00304259634888
T	-RRB- </s>	0.0379403794038
T	NNS FW	0.000383288616328
T	CC NNS	0.081316553727
T	NNP VBZ	0.0320232896652
T	CC CD	0.0116166505324
T	PRP -LRB-	0.003125
T	NNP VBG	0.00582241630277
T	NNPS VBP	0.047619047619
T	NNP VBD	0.0400291120815
T	RB :	0.00490998363339
T	RB NNS	0.00900163666121
T	FW NNS	0.0373831775701
T	VBZ JJR	0.00987925356751
T	FW NNP	0.0373831775701
T	DT VBZ	0.0143974960876
T	NN WDT	0.0122186495177
T	<s> JJR	0.000768639508071
T	<s> JJS	0.00153727901614
T	VBP NNS	0.0589171974522
T	FW DT	0.0934579439252
T	VBP NNP	0.00636942675159
T	DT VBP	0.00406885758998
T	DT VBN	0.0184663536776
T	NNP MD	0.00363901018923
T	-LRB- WDT	0.0135501355014
T	, MD	0.00673778775969
T	-RRB- NNS	0.0216802168022
T	VBD VBN	0.15
T	-RRB- NNP	0.0162601626016
T	DT VBG	0.00845070422535
T	DT VBD	0.00093896713615
T	VBD VBG	0.0289473684211
T	VBD PRP	0.0184210526316
T	VBD VBD	0.00263157894737
T	, IN	0.0971364402021
T	WP VBD	0.0816326530612
T	WDT NN	0.0418118466899
T	WP VBZ	0.244897959184
T	NN JJR	0.00016077170418
T	NNP VB	0.000727802037846
T	FW ''	0.018691588785
T	WP VBP	0.142857142857
T	NNS TO	0.0337293982369
T	VB NN	0.080121703854
T	JJR RBR	0.00909090909091
T	VBN ''	0.00570884871551
T	WRB IN	0.0077519379845
T	VBN NNP	0.0104662226451
T	CD JJR	0.0026455026455
T	JJR NNP	0.00909090909091
T	JJR NNS	0.236363636364
T	DT ,	0.00312989045383
T	-LRB- NNP	0.116531165312
T	DT .	0.0018779342723
T	FW PRP	0.00934579439252
T	<s> VB	0.0169100691776
T	. </s>	0.97857689365
T	'' WDT	0.024154589372
T	VB ``	0.00811359026369
T	EX MD	0.0408163265306
T	RB PRP	0.013093289689
T	PRP .	0.025
T	PRP ,	0.01875
T	WDT RB	0.0243902439024
T	RB .	0.0237315875614
T	RB NNP	0.00490998363339
T	-RRB- ,	0.211382113821
T	-RRB- .	0.273712737127
T	VBD ``	0.00526315789474
T	, RBS	0.00224592925323
T	, RBR	0.00168444693992
T	VBZ WP	0.00219538968167
T	TO WP	0.00393700787402
T	-RRB- JJ	0.0243902439024
T	PRP$ JJ	0.214285714286
T	VBP IN	0.105095541401
T	RB VBN	0.137479541735
T	VBN RBS	0.000951474785918
T	VBD NNP	0.0447368421053
T	NNP WRB	0.000727802037846
T	PRP -RRB-	0.003125
T	RB VBG	0.0286415711948
T	RB VBD	0.0229132569558
T	VBD IN	0.121052631579
T	TO VB	0.566929133858
T	DT FW	0.000312989045383
T	-RRB- VBP	0.0271002710027
T	NNS -RRB-	0.0195477194327
T	RB RB	0.0711947626841
T	TO NNS	0.0249343832021
T	-RRB- CC	0.0650406504065
T	-RRB- VBZ	0.0487804878049
T	RB VBP	0.0343698854337
T	PRP$ CC	0.0102040816327
T	, RB	0.064008983717
T	`` DT	0.0536585365854
T	-RRB- CD	0.00271002710027
T	CD CD	0.00793650793651
T	CD CC	0.0396825396825
T	TO ''	0.00262467191601
T	'' TO	0.0144927536232
T	DT -LRB-	0.000312989045383
T	RP -LRB-	0.0294117647059
T	NNP RB	0.0131004366812
T	POS IN	0.0188679245283
T	CD WDT	0.0026455026455
T	JJS DT	0.0166666666667
T	JJS MD	0.0166666666667
T	<s> CD	0.0161414296695
T	RB ''	0.000818330605565
T	FW ,	0.317757009346
T	VBG -LRB-	0.0034188034188
T	FW .	0.018691588785
T	, NN	0.111173498035
T	NNPS CC	0.190476190476
T	-LRB- DT	0.0542005420054
T	NN VBN	0.0123794212219
T	IN PDT	0.00209150326797
T	DT MD	0.00125195618153
T	CD PRP	0.0026455026455
T	<s> -LRB-	0.0146041506533
T	<s> CC	0.00691775557264
T	<s> MD	0.000768639508071
T	NN WP	0.00032154340836
T	RBR CC	0.0227272727273
T	`` VBP	0.00975609756098
T	NNP IN	0.0487627365357
T	DT IN	0.0131455399061
T	VBD NNS	0.0368421052632
T	NN TO	0.0323151125402
T	NNPS NNP	0.142857142857
T	MD RB	0.180661577608
T	-RRB- PRP	0.00271002710027
T	CC WRB	0.00484027105518
T	PRP$ VBN	0.0408163265306
T	VBP TO	0.0509554140127
T	, EX	0.00617630544638
T	-RRB- VBD	0.00813008130081
T	TO :	0.00131233595801
T	RP RB	0.0588235294118
T	-RRB- ''	0.00542005420054
T	-LRB- CD	0.0379403794038
T	VBG POS	0.0017094017094
T	CD ''	0.00793650793651
T	VBP PRP$	0.00477707006369
T	-LRB- CC	0.0406504065041
T	TO CD	0.0170603674541
T	NN MD	0.0213826366559
T	TO CC	0.00262467191601
T	-RRB- TO	0.0108401084011
T	VBP PRP	0.00955414012739
T	'' CD	0.0048309178744
T	VBG DT	0.232478632479
T	WDT .	0.00348432055749
T	'' CC	0.0917874396135
T	WDT ,	0.00348432055749
T	WP NNP	0.0204081632653
T	CD TO	0.0291005291005
T	IN WP	0.00287581699346
T	DT ``	0.00469483568075
T	WRB EX	0.0077519379845
T	VB RB	0.0466531440162
T	VBD NN	0.0473684210526
T	VBN RB	0.0371075166508
T	RB VBZ	0.0327332242226
T	, WP	0.00168444693992
T	VBP FW	0.0031847133758
T	: RB	0.0461538461538
T	VBN RP	0.00666032350143
T	FW FW	0.158878504673
T	RB WRB	0.00327332242226
T	NN RBR	0.00016077170418
T	: ``	0.0153846153846
T	WP -RRB-	0.0204081632653
T	CC RB	0.0793804453049
T	WRB VBN	0.0542635658915
T	VB VBG	0.00405679513185
T	WRB VBD	0.0077519379845
T	WRB VBG	0.116279069767
T	NN ,	0.108681672026
T	NN .	0.0872990353698
T	VBD -LRB-	0.00263157894737
T	-RRB- NN	0.0406504065041
T	-LRB- JJR	0.0108401084011
T	IN EX	0.00261437908497
T	WRB VBZ	0.015503875969
T	'' JJ	0.0144927536232
T	NN :	0.0139871382637
T	WRB VBP	0.0232558139535
T	: VBG	0.0564102564103
T	: PRP	0.0153846153846
T	FW ``	0.00934579439252
T	VB RBR	0.00709939148073
T	: VBN	0.0666666666667
T	NN POS	0.00225080385852
T	VB CD	0.00709939148073
T	-LRB- VB	0.0406504065041
T	<s> FW	0.00307455803228
T	JJR TO	0.0636363636364
T	VBN MD	0.00190294957184
T	: VBZ	0.0153846153846
T	JJR WRB	0.00909090909091
T	TO .	0.00393700787402
T	TO ,	0.00262467191601
T	DT DT	0.000312989045383
T	-RRB- RB	0.00542005420054
T	TO VBN	0.00393700787402
T	NN IN	0.205627009646
T	DT VB	0.00125195618153
T	NNP NNPS	0.0123726346434
T	RB WDT	0.000818330605565
T	VBP JJR	0.0111464968153
T	<s> ``	0.00384319754035
T	RBR DT	0.0113636363636
T	NNP NN	0.113537117904
T	VBN :	0.00570884871551
T	: IN	0.0923076923077
T	TO NN	0.0485564304462
T	NNS CD	0.00191644308164
T	'' VBZ	0.0676328502415
T	VBN RBR	0.00856327307326
T	NNS PRP$	0.000383288616328
T	CC ``	0.02807357212
T	'' VBP	0.00966183574879
T	MD VBD	0.00254452926209
T	VB WDT	0.00304259634888
T	'' VBN	0.0048309178744
T	VBN .	0.0485252140818
T	VBN ,	0.0504281636537
T	'' VBD	0.00966183574879
T	VBG RBR	0.00854700854701
T	, JJ	0.0892756878158
T	NNS -LRB-	0.0295132234573
T	IN ,	0.00183006535948
T	TO VBZ	0.00262467191601
T	TO WRB	0.00131233595801
T	MD .	0.00254452926209
T	IN PRP	0.0164705882353
T	JJ TO	0.03261220536
T	JJS IN	0.1
T	MD ``	0.00508905852417
T	NNS WP	0.00229973169797
T	POS ,	0.0188679245283
T	RB EX	0.00245499181669
T	IN RBR	0.00183006535948
T	VBG WRB	0.00512820512821
T	TO VBG	0.00656167979003
T	MD VB	0.783715012723
T	DT NNS	0.079186228482
T	VBG RB	0.0222222222222
T	WDT MD	0.114982578397
T	PRP NN	0.003125
T	EX VBZ	0.408163265306
T	VB VBZ	0.00202839756592
T	CC WP	0.00193610842207
T	VBG RP	0.0102564102564
T	EX VBD	0.122448979592
T	'' PRP	0.0048309178744
T	-RRB- WDT	0.00542005420054
T	VB DT	0.248478701826
T	EX VBP	0.428571428571
T	-LRB- RB	0.0623306233062
T	, ``	0.0140370578327
T	-LRB- ,	0.00271002710027
T	, VBD	0.0123526108928
T	, VBG	0.0443571027513
T	VBP EX	0.0015923566879
T	VBG ''	0.00854700854701
T	, -LRB-	0.00168444693992
T	MD DT	0.00763358778626
T	VBN IN	0.41960038059
T	, VBN	0.0101066816395
T	, VBP	0.00729927007299
T	CC IN	0.0348499515973
T	VBZ TO	0.0603732162459
T	'' MD	0.0579710144928
T	, VBZ	0.0129140932061
T	VBN ``	0.00761179828735
T	CD VBG	0.0026455026455
T	VBP JJ	0.149681528662
T	CD VBD	0.00529100529101
T	VB VB	0.00405679513185
T	VBD JJ	0.0973684210526
T	NNPS VBD	0.142857142857
T	JJS NNP	0.0166666666667
T	CD VBN	0.00793650793651
T	JJS NNS	0.133333333333
T	JJR VBG	0.00909090909091
T	: VB	0.0512820512821
T	-RRB- VBN	0.00542005420054
T	CD VBP	0.0026455026455
T	VBN NN	0.0894386298763
T	NNPS VBZ	0.047619047619
T	CD VBZ	0.0132275132275
T	PRP TO	0.025
T	FW NN	0.140186915888
T	NNS NN	0.00881563817555
T	VBD .	0.00526315789474
T	DT WDT	0.000312989045383
T	JJ MD	0.000968679367129
T	RBR IN	0.0113636363636
T	CC ,	0.00580832526621
T	NNP WP	0.00145560407569
T	POS NN	0.471698113208
T	-LRB- IN	0.0975609756098
T	VB NNP	0.00709939148073
T	<s> WDT	0.000768639508071
T	`` VB	0.0585365853659
T	RBR RB	0.204545454545
T	VB PRP	0.0192697768763
T	JJ FW	0.000322893122376
T	, PRP	0.0303200449186
T	'' .	0.0724637681159
T	JJ ,	0.0261543429125
T	'' ,	0.169082125604
T	CD :	0.0026455026455
T	'' NN	0.048309178744
T	. .	0.000765110941086
T	JJ .	0.0216338391992
T	'' WRB	0.0048309178744
T	RBR ,	0.0113636363636
T	WDT TO	0.00348432055749
T	TO -RRB-	0.00131233595801
T	WDT PRP$	0.00348432055749
T	'' :	0.00966183574879
T	CD ,	0.0978835978836
T	CD .	0.0529100529101
T	PRP$ ``	0.0204081632653
T	TO JJ	0.0590551181102
T	JJ WDT	0.000322893122376
T	VBD DT	0.218421052632
T	IN -LRB-	0.000522875816993
T	NNPS .	0.190476190476
T	VBZ CD	0.019758507135
T	: DT	0.164102564103
T	CC JJR	0.0135527589545
T	VBZ CC	0.00548847420417
T	DT RBR	0.00344287949922
T	DT RBS	0.00719874804382
T	`` VBD	0.00487804878049
T	NNS JJ	0.021080873898
T	VBP ''	0.0031847133758
T	: WRB	0.0102564102564
T	NNP WDT	0.00582241630277
T	FW CD	0.00934579439252
T	RP TO	0.0882352941176
T	, FW	0.0112296462661
T	NNP JJ	0.00436681222707
T	WP NNS	0.0612244897959
T	CC ''	0.000968054211036
T	NN NN	0.168971061093
T	'' -LRB-	0.0434782608696
T	NN FW	0.00032154340836
T	`` VBZ	0.00975609756098
T	RB -RRB-	0.00490998363339
T	<s> VBP	0.000768639508071
T	PRP VBP	0.203125
T	CC VB	0.0309777347531
T	VBP -LRB-	0.0015923566879
T	`` WRB	0.0146341463415
T	TO PRP$	0.00393700787402
T	<s> ,	0.000768639508071
T	PRP VBZ	0.271875
T	VBZ PDT	0.00109769484083
T	MD CC	0.00254452926209
T	VBD CC	0.0105263157895
T	FW WRB	0.00934579439252
T	<s> VBD	0.000768639508071
T	PRP VBD	0.109375
T	PRP VBG	0.003125
T	<s> VBG	0.0169100691776
T	WP DT	0.142857142857
T	VBP CD	0.00955414012739
T	<s> :	0.000768639508071
T	<s> VBN	0.00845503458878
T	PRP MD	0.15625
T	VBD VB	0.00789473684211
T	RB TO	0.0171849427169
T	: NNS	0.025641025641
T	, VB	0.00449185850646
T	: NNP	0.0512820512821
T	TO DT	0.182414698163
T	WDT IN	0.00348432055749
T	VBG NN	0.14358974359
T	MD JJ	0.00254452926209
T	VBP VBN	0.195859872611
T	VBZ VBG	0.0318331503842
T	VBZ PRP	0.00658616904501
T	, PRP$	0.00168444693992
T	: .	0.00512820512821
T	VBZ VBN	0.151481888035
T	NNPS NNS	0.047619047619
T	CD EX	0.00793650793651
T	-LRB- NN	0.230352303523
T	: :	0.00512820512821
T	, WRB	0.014598540146
T	VBP ``	0.00955414012739
T	NNP -RRB-	0.0262008733624
T	IN DT	0.33908496732
T	NNPS -LRB-	0.047619047619
T	VBZ PRP$	0.0032930845225
T	IN VBN	0.00967320261438
T	VBD PRP$	0.0131578947368
T	IN :	0.00078431372549
T	CC MD	0.0174249757986
T	`` MD	0.00487804878049
T	IN VBG	0.0423529411765
T	VBD ,	0.0131578947368
T	TO RBS	0.00131233595801
T	<s> WRB	0.00999231360492
T	VBN JJ	0.0304471931494
T	VBP NN	0.031847133758
T	IN VBZ	0.00183006535948
T	VBG VBD	0.0017094017094
T	IN .	0.00183006535948
T	TO PRP	0.00524934383202
T	NNS PDT	0.000383288616328
T	MD NNS	0.00254452926209
T	JJS CC	0.0166666666667
T	DT CC	0.000312989045383
T	CD -LRB-	0.026455026455
T	JJS CD	0.0333333333333
T	POS JJ	0.11320754717
T	JJ ``	0.00258314497901
T	NNS NNP	0.00536604062859
T	FW JJ	0.0373831775701
T	NNS NNS	0.00843234955922
T	JJ IN	0.0674846625767
T	VBZ NN	0.0274423710209
T	VBG NNS	0.121367521368
T	RB MD	0.00327332242226
T	CC DT	0.115198451113
T	TO IN	0.00787401574803
T	VBN NNS	0.0456707897241
T	`` WP	0.0292682926829
T	NNP TO	0.00218340611354
T	'' RB	0.00966183574879
E	VBN expended	0.000951474785918
E	VB associate	0.00101419878296
E	CD 1,915,993	0.0026455026455
E	NN LL	0.00032154340836
E	NNS prisoners	0.000766577232656
E	IN outside	0.000261437908497
E	NNS floods	0.000383288616328
E	NNS weapons	0.000383288616328
E	JJ virtual	0.000322893122376
E	VBN spoken	0.0133206470029
E	NNP Gustav	0.000727802037846
E	NN Nearest-neighbor	0.00016077170418
E	JJ entire	0.000968679367129
E	VBG having	0.00854700854701
E	NN issue	0.00128617363344
E	NN CSR	0.00032154340836
