Ｘｐｌｏｒｅ など	1.0
桁 化	1.0
２５００ の	0.5
フェーズ で	0.25
Ａｓｔｒｏ 　	1.0
フェーズ は	0.25
読 む	0.75
動的 時間	0.6
を 高	0.00176991150442
分析	0.00026736538153
情報 （	0.0149253731343
　 ＧＳＳ	0.00189753320683
作業 が	0.166666666667
重要 か	0.222222222222
を 生か	0.00176991150442
（ ｔｅｘｔ	0.0105263157895
太平	5.34730763061e-05
　 Ｌａｂｏｒａｔｏｒｙ	0.00189753320683
と 、	0.0169491525424
Ｄｅｅｐ 　	1.0
あらかじめ 記録	1.0
投げかけ る	1.0
言語 間	0.00925925925926
石油 会社	1.0
を 避け	0.00176991150442
２００６ 年	1.0
作業 と	0.333333333333
コンピュータ に	0.333333333333
コンピュータ の	0.0416666666667
み た	0.2
分類 でき	0.333333333333
の デザイン	0.00115074798619
　 ｗａｒｐｉｎｇ	0.00189753320683
数十 個	1.0
わか ら	0.333333333333
コンピュータ が	0.166666666667
つ 。	0.0535714285714
展示 さ	1.0
る ユーザ	0.00175131348511
スロー	5.34730763061e-05
う 文	0.01
観点 で	0.25
現実 的	0.2
ロボット 、	0.125
すか に	1.0
、 大き	0.0016583747927
全て	0.000160419228918
が 用意	0.0027397260274
特に 身近	0.25
を 描	0.00176991150442
で 識字	0.00272479564033
器 を	0.5
が 動作	0.0027397260274
の 速度	0.00575373993096
矢 は	0.0909090909091
矢 の	0.545454545455
含 む	0.214285714286
索引 を	0.4
一 分野	0.2
最後	5.34730763061e-05
<s> 認識	0.00122249388753
洗練 さ	1.0
全く	5.34730763061e-05
含 ん	0.142857142857
マルチメディア	0.000106946152612
発声 に	0.0769230769231
矢 が	0.0909090909091
う ：	0.01
月	0.000106946152612
<s> 実現	0.00122249388753
う ２	0.01
最	5.34730763061e-05
検索 （	0.00675675675676
ーＡ フォント	1.0
う ）	0.01
配置	5.34730763061e-05
ｉｎ 　	1.0
文章 中	0.0909090909091
木	0.000481257686755
末	5.34730763061e-05
通信 路	0.5
Ｗｅｂ アプリケーション	0.142857142857
は デジタル	0.00208333333333
施 し	1.0
文章 か	0.0454545454545
チャールズ	5.34730763061e-05
名詞 など	0.166666666667
一致	0.000106946152612
う 印象	0.01
製作	0.00026736538153
　 ｒｅｃａｌｌ	0.00379506641366
　 ｎａｔｕｒａｌ	0.00189753320683
単語 誤り率	0.030303030303
度 に	0.0909090909091
度 と	0.181818181818
自然 文検索	0.0333333333333
度 は	0.181818181818
も 背後	0.00847457627119
の 発話	0.00115074798619
文章 は	0.0909090909091
文章 の	0.0454545454545
Ｓｍａｒｔ Ｓ	1.0
家電 製品	1.0
文章 で	0.0454545454545
き やす	0.05
表面 的	1.0
網羅	0.00026736538153
度 が	0.0909090909091
で 接	0.00272479564033
（ 現	0.00526315789474
歪み	5.34730763061e-05
ボード	0.000106946152612
に パターン	0.00189035916824
認識 、	0.0112359550562
番号	0.000320838457836
代替	5.34730763061e-05
<s> 形態	0.00366748166259
デザイン を	1.0
ＮＡＶＥＲ 日韓	1.0
ｓｉｚｅｒ ）	1.0
方式 も	0.2
、 グスタフ	0.0016583747927
が 研究	0.00547945205479
） など	0.0182926829268
技術 は	0.195652173913
型 スキャナ	0.142857142857
が ＯＣＲ	0.0027397260274
、 シェパード	0.0016583747927
・ 組織	0.0175438596491
は ｎ	0.00208333333333
合成 （	0.0375
ヴォーダー （	1.0
は 間違い	0.00208333333333
<s> ｐｒｅｃｉｓ	0.00122249388753
ｓｉｓ	0.000534730763061
す こと	0.175
が 続け	0.0027397260274
午前 １０	1.0
統計 や	0.0625
波形 を	0.6
最後 まで	1.0
す もの	0.05
<s> 自動	0.00611246943765
間違い な	0.5
言語 モデル	0.0555555555556
高	0.000481257686755
、 訂正	0.00497512437811
主な 応用	0.4
、 Ｓｃａｎｓｏｆｔ	0.0016583747927
ば 大きな	0.0285714285714
と 計画	0.00282485875706
如何 に	1.0
、 ある	0.0016583747927
バエ	5.34730763061e-05
バカ	5.34730763061e-05
「 翻訳	0.107142857143
知能 、	0.4
を マップ	0.00176991150442
の 大き	0.00115074798619
屋外	5.34730763061e-05
り 検索	0.0338983050847
差	0.000106946152612
保険 会社	1.0
違い	0.000213892305224
のぼ る	1.0
ｇ 　	1.0
ワープロ ソフト	1.0
出力 する	0.411764705882
応答 装置	0.2
う 方法	0.01
<s> １８３７	0.00122249388753
正確 性	0.25
て 判断	0.002457002457
歪み や	1.0
　 Ｋｕｒｚｗｅｉｌ	0.00189753320683
与え よ	0.142857142857
与え る	0.142857142857
た 場合	0.00408163265306
に 正確	0.00189035916824
　 ＸＰ	0.00189753320683
する 考察	0.00406504065041
アナウンス	0.000106946152612
手書き の	0.1
、 概念	0.0016583747927
な 部屋	0.00361010830325
利用 効果	0.0526315789474
と フォルマント	0.00282485875706
を 取得	0.0070796460177
文 ）	0.0277777777778
信号 シーケンス	0.111111111111
ｔｉｍｅ ーｆｌｉｅｓ	0.166666666667
を 提案	0.00176991150442
（ 検索	0.00526315789474
な コンテンツ	0.00361010830325
より 以前	0.0526315789474
、 ＡＩ	0.0016583747927
（ パソコン	0.00526315789474
見え	0.000160419228918
勧告	5.34730763061e-05
の コツ	0.00115074798619
ｉＰｈｏｎｅ	5.34730763061e-05
　 ｓａｌｔ	0.00189753320683
を 処理	0.00353982300885
に バー	0.00189035916824
イメージ スキャナ	0.5
に 言	0.00189035916824
様々	0.000213892305224
に 狭	0.00189035916824
<s> もう	0.00122249388753
意図 が	1.0
多義	0.000106946152612
（ Ｆｒａｎｋｌｉｎ	0.00526315789474
な 偏り	0.00361010830325
施	5.34730763061e-05
マルコフ 連鎖	1.0
２ 年	0.0243902439024
電子 ジャーナル	0.125
認識 向け	0.0112359550562
こと 、	0.030612244898
こと 。	0.0408163265306
が 変わ	0.0027397260274
の 静的	0.00115074798619
を 解消	0.00176991150442
　 ａｆｒａｉｄ	0.00189753320683
無償	5.34730763061e-05
キーボード で	0.25
Ｇｏｏｇｌｅ や	1.0
予測	5.34730763061e-05
に 複雑	0.00189035916824
動作 する	1.0
と 組み合わせ	0.00282485875706
意味 論	0.05
　 語義	0.00189753320683
分析 法	0.2
の ため	0.0103567318757
入力 また	0.03125
出力 確率	0.0588235294118
を 発声	0.00176991150442
　 Ｉｎｃ	0.00379506641366
言え な	0.5
高め	5.34730763061e-05
ん だ	0.4
ん で	0.6
の 歴史	0.00115074798619
しかし 洗練	0.1
合致 する	0.5
文字 通り	0.015873015873
タイ 語	1.0
く 用い	0.0909090909091
辞書 作成	0.0666666666667
画像 など	0.0909090909091
や 音色	0.0114942528736
語 を	0.0285714285714
た 表現	0.00408163265306
が 盛ん	0.00547945205479
な 人	0.00361010830325
する 価値	0.00406504065041
インターネット の	0.25
トーン	5.34730763061e-05
（ クロスリンガル	0.00526315789474
ｍａｔｈｒｍ ｛	1.0
インターネット で	0.5
操作 など	0.111111111111
　 Ｋｅｌｌｙ	0.00189753320683
訳	5.34730763061e-05
許	0.000106946152612
な 見	0.00361010830325
の テキスト	0.00575373993096
また 、	0.842105263158
それぞれ の	0.25
開	5.34730763061e-05
ｐｒｅｃｉｓ ｉｏｎ	1.0
ゲルマン 語	1.0
　 　	0.00948766603416
言語 から	0.00925925925926
メタデータ 作成	0.0869565217391
で すべ	0.00272479564033
ツール 」	0.5
解消 し	0.5
は ペン	0.00208333333333
記述 し	1.0
関	0.000374311534143
おんせい ）	0.333333333333
、 復号	0.0016583747927
言	0.000427784610449
人名 、	1.0
の ジョン	0.00115074798619
くる	5.34730763061e-05
ｔｏ	0.000106946152612
<s> 文法	0.00122249388753
ｓｙｎ ｔｈｅ	1.0
数 特性	0.0769230769231
作り	5.34730763061e-05
頃 から	1.0
が 得	0.0027397260274
て 成り立	0.002457002457
会話 が	1.0
た 手法	0.00816326530612
文書 ）	0.030303030303
文書 （	0.030303030303
う 音声	0.04
音声 から	0.0141843971631
支援 に	0.111111111111
ｅ ｝	0.368421052632
支援 の	0.222222222222
支援 は	0.111111111111
対応 など	0.1
演奏	5.34730763061e-05
構文 の	0.0769230769231
ｓｉｔｅ	5.34730763061e-05
ａｌｉｇｎ ｝	1.0
<s> Ｔｉｍｅ	0.00244498777506
の 可能	0.00115074798619
実用 上	0.0625
Ｃｏｒｐｏｒａｔｉｏｎ （	1.0
文 など	0.0277777777778
Ｄｕｄｌｅｙ	5.34730763061e-05
もしくは	5.34730763061e-05
少女	0.000160419228918
英訳 し	0.5
構成	0.000374311534143
比較 の	0.1
行な う	1.0
オイル が	1.0
取り除け る	1.0
が 語彙	0.0027397260274
平均 で	1.0
ｅ |	0.105263157895
辞書 に	0.133333333333
シリーズ に	1.0
登録 さ	0.5
を 実現	0.00176991150442
天気 予報	1.0
比較 し	0.2
通り 、	0.333333333333
マッチング 自体	0.2
、 ＯＣＲ	0.0016583747927
ベイズ	5.34730763061e-05
再生 と	0.333333333333
１９２９	5.34730763061e-05
騒音 下	0.5
： 検索	0.25
ただ 機械	1.0
の 声	0.00345224395857
や 日付	0.0114942528736
１９２３	5.34730763061e-05
レベル で	0.285714285714
レベル の	0.142857142857
、 処理	0.00331674958541
レベル に	0.428571428571
すでに	5.34730763061e-05
テキスト 生成	0.0416666666667
から それ	0.0151515151515
　 ｐｒｅｃｉｓ	0.00189753320683
な けれ	0.014440433213
も 識字	0.00847457627119
え ば	1.0
しも 一定	1.0
の 信号	0.00345224395857
板 参照	0.5
システム	0.00395700764665
テープ	5.34730763061e-05
１０	0.000427784610449
部分 を	0.181818181818
文型	5.34730763061e-05
の 指標	0.00345224395857
もの も	0.0212765957447
オペレーティング システム	1.0
（ 韻律	0.00526315789474
も アメリカ	0.00847457627119
数理	5.34730763061e-05
２ の	0.0243902439024
合成 ソフト	0.025
」 も	0.0545454545455
」 や	0.0181818181818
話せ な	1.0
」 を	0.0545454545455
スコア	0.000106946152612
て 考案	0.002457002457
以降 研究	0.333333333333
と 混じ	0.00282485875706
コスト	0.000106946152612
この 処理	0.025
案	5.34730763061e-05
コンピューティング ）	1.0
桁	5.34730763061e-05
ｐｒｏｎ	0.000106946152612
言語 へ	0.0185185185185
は 時	0.00208333333333
が 継続	0.0027397260274
文字 データ	0.015873015873
を 辞書	0.00176991150442
て 細か	0.002457002457
す 音声	0.025
言語 に	0.0462962962963
言語 と	0.0462962962963
直交 低	1.0
言語 の	0.0833333333333
言語 は	0.037037037037
対応 する	0.6
ホイート ストン	1.0
て 採用	0.002457002457
マッチング 方式	0.2
言語 で	0.0277777777778
出 る	1.0
の 新聞	0.00115074798619
処理 技法	0.0192307692308
同じ 意味	0.2
Ｃｏｍｐｕｔｅｒ	5.34730763061e-05
音 を	0.0833333333333
は さらに	0.00416666666667
節 など	0.142857142857
関係 が	0.125
原稿	5.34730763061e-05
安定 な	1.0
データベース	0.00112293460243
わか	0.000160419228918
、 言語	0.00995024875622
１２９４ 年	1.0
する こと	0.134146341463
システム Ｎａｍａｚｕ	0.0151515151515
を 重視	0.00176991150442
<s> きれい	0.00122249388753
を 備え	0.00176991150442
アナウンス で	0.5
を 直接	0.00353982300885
ＭＩＴ など	1.0
普通 ８０	0.25
　 楽譜	0.00189753320683
から 固有	0.0151515151515
（ きかい	0.00526315789474
が ９９	0.0027397260274
語義 の	0.833333333333
は むしろ	0.00416666666667
成 る	1.0
する もの	0.0447154471545
観点 から	0.75
人 など	0.0769230769231
た 音声	0.0489795918367
発話 を	0.5
数学	5.34730763061e-05
、 これ	0.00829187396352
<s> 移動	0.00122249388753
を 改善	0.00176991150442
抽出	0.000695149991979
ｅｎｔｉｔｙ 　	1.0
最も 確率	0.142857142857
に 定常	0.00189035916824
、 今日	0.0016583747927
マニュアル など	1.0
英日	5.34730763061e-05
ｃｏｒｅ （	1.0
同じ 「	0.2
が 活発	0.0027397260274
が 内蔵	0.0027397260274
概念 自体	0.142857142857
、 屋外	0.0016583747927
用途 と	0.5
用途 で	0.5
提唱	5.34730763061e-05
や ユーザ	0.0114942528736
ミリ	0.000106946152612
語 など	0.0285714285714
の 次	0.00115074798619
百科	5.34730763061e-05
（ Ｍｅｓｓａｇｅ　	0.00526315789474
、 敬語	0.0016583747927
母音 　	0.5
検索	0.00839527298005
解釈 する	0.461538461538
学習 用	0.25
と も	0.0169491525424
欠損 が	0.666666666667
の 膨大	0.00115074798619
次 の	1.0
　 Ｅｎｔｉｔｙ	0.00189753320683
翻訳	0.00556119993583
１９５５ 年	1.0
、 最初	0.0016583747927
と 構文	0.00282485875706
は 非常	0.0125
が いかに	0.0027397260274
を 別	0.00176991150442
を 投げかけ	0.00176991150442
う 発声	0.01
を Ｓｙｎｔａｘ	0.00176991150442
変換 と	0.0322580645161
採用 し	0.75
最小 限	1.0
組合せ が	1.0
、 ｏｖｅｒ	0.0016583747927
文脈 や	0.333333333333
文章 ）	0.0454545454545
文脈 を	0.111111111111
を 日本	0.00353982300885
　 Ｐｒｏｄｕｃｔｓ	0.00189753320683
も 、	0.0593220338983
も 　	0.00847457627119
ロウレット	5.34730763061e-05
の 会話	0.00115074798619
ｓｏｕｒｃｅ 　	1.0
標準	0.000160419228918
を 切り出せ	0.00176991150442
ベル	0.000213892305224
の 詳細	0.00460299194476
ｔｅｘｔｉｔ ｛	1.0
は 検索	0.0125
の アルファベット	0.00115074798619
は 連結	0.00208333333333
に リーダーズ	0.00189035916824
同音 異義	1.0
を 音声	0.00884955752212
きれい に	1.0
、 識字	0.00663349917081
たとえば 決まり	0.2
う 網羅	0.01
ｌｉｎｇｕｉｓｔｉｃ	5.34730763061e-05
文字 入力	0.015873015873
概説	5.34730763061e-05
ＭＢＲＯＬＡ	5.34730763061e-05
　 ｅｒｒｏｒ	0.00189753320683
Ａｃｃｕｒａｃｙ	5.34730763061e-05
合成 なら	0.0125
から 翻訳	0.0151515151515
る 利用	0.00700525394046
捨て去 る	1.0
語彙 が	0.222222222222
ｆａｃｔｏｒ ，	1.0
の 境界	0.00115074798619
ＩＣＲ ）	1.0
引き継 が	1.0
成功 後	0.25
１９３３	5.34730763061e-05
１９３０	5.34730763061e-05
で 処理	0.00272479564033
１９３５	5.34730763061e-05
イメージ	0.000106946152612
から 成	0.030303030303
配置 し	1.0
を 収め	0.00176991150442
領域	0.000160419228918
<s> 指示	0.00122249388753
、 文法	0.00331674958541
原理 は	1.0
う 正確	0.01
　 を	0.0189753320683
誰	5.34730763061e-05
ヨーロッパ 語族	0.5
て 最も	0.004914004914
の 構成	0.00345224395857
、 規模	0.0016583747927
まで すべて	0.166666666667
　 も	0.00189753320683
は 熟れ	0.00208333333333
　 や	0.00379506641366
、 フランス	0.0016583747927
読	0.000213892305224
説	5.34730763061e-05
会社 の	0.25
データ など	0.0175438596491
限定 し	0.333333333333
適用 し	0.4
策定	0.000106946152612
語	0.00192503074702
を 全体	0.00176991150442
汎用 で	1.0
自然 な	0.1
自然 に	0.0333333333333
と 「	0.00564971751412
（ こゆう	0.00526315789474
　 ｌａｎｇｕａｇｅ	0.00189753320683
したが っ	1.0
） 検索	0.00609756097561
も 発生	0.00847457627119
あなた 　	0.5
、 それ	0.0132669983416
けんさく ）	1.0
しか 話せ	0.333333333333
と 良	0.00282485875706
網羅 的	0.2
大き	0.000374311534143
る 問い合わせ	0.00175131348511
検索 方法	0.027027027027
　 ｔｉｍｅ	0.00569259962049
、 ベル	0.0016583747927
の 解析	0.00345224395857
動作	5.34730763061e-05
た から	0.00408163265306
い 時間	0.00274725274725
予報	0.000160419228918
言語	0.00588203839367
まま	0.000160419228918
軽 い	0.5
まだ	5.34730763061e-05
併用 する	1.0
まで	0.000320838457836
を 利用	0.00530973451327
手続き の	1.0
再 変換	1.0
単語 列	0.030303030303
り 利用	0.0169491525424
、 もっと	0.0016583747927
、 再現	0.00497512437811
位置 を	0.2
記事	5.34730763061e-05
また	0.00101598844982
う 歌	0.01
その 中	0.0172413793103
Ｕｎｉｔ	5.34730763061e-05
列車	0.000160419228918
<s> マルチメディア	0.00122249388753
収集 の	0.142857142857
網羅 出来	0.2
の ほう	0.00115074798619
仕組み	5.34730763061e-05
が 出現	0.0027397260274
Ｖｏｃｏｄｅｒ	5.34730763061e-05
収集 が	0.142857142857
メーカー	5.34730763061e-05
比べ て	0.4
実行 時	1.0
， 　	0.714285714286
収集 し	0.142857142857
フォルマント と	0.1
ネットワーク	0.000106946152612
存在 と	0.0625
し 、	0.114583333333
イタリア	5.34730763061e-05
言語 行為	0.00925925925926
格納	0.000213892305224
２ ｝	0.0243902439024
） ら	0.0121951219512
が 達成	0.0027397260274
） や	0.00609756097561
） も	0.0121951219512
、 文章	0.00497512437811
および 入出力	0.25
で 決ま	0.00272479564033
優秀	5.34730763061e-05
存在 さ	0.0625
） を	0.0914634146341
的 かつ	0.0291262135922
で 話題	0.00272479564033
で 割	0.00272479564033
」 、	0.127272727273
で 容易	0.00272479564033
<s> システム	0.00122249388753
を 選択	0.00530973451327
｝ ｍｅａｓｕｒｅ	0.047619047619
<s> １９	0.00122249388753
ＭＢ	5.34730763061e-05
を 使用	0.0141592920354
（ １００	0.00526315789474
洋 機械	1.0
様	0.000160419228918
ガイダンス や	1.0
り 極めて	0.0169491525424
あげれ ば	1.0
に 一致	0.00189035916824
群 から	1.0
起こ	0.000106946152612
に どれ	0.00378071833648
で 開発	0.00272479564033
） ｝	0.0182926829268
自由 文法	0.5
世 と	1.0
場合 を	0.04
記号 化	0.285714285714
た 際	0.00816326530612
以前 に	0.333333333333
する 携帯	0.00406504065041
場合 も	0.08
・ 団体	0.0350877192982
） 光学	0.00609756097561
入力 文	0.03125
Ｉｎｃ	0.000106946152612
動画	0.000106946152612
しつもん	5.34730763061e-05
一覧	5.34730763061e-05
<s> １９１４	0.00122249388753
<s> それ	0.00366748166259
自然 言語	0.766666666667
内積 、	1.0
復元	5.34730763061e-05
、 静止	0.0016583747927
ＤＯＥ	5.34730763061e-05
の 手書き	0.00115074798619
は 適合	0.00208333333333
使え る	1.0
しま	0.000160419228918
の 連携	0.00115074798619
本来 別	1.0
する 」	0.00406504065041
う 要請	0.01
しか	0.000160419228918
する 、	0.00406504065041
する 。	0.239837398374
を 開始	0.00176991150442
の １９８０	0.00115074798619
理解 ）	0.05
ＥｎｇｌｉｓｈＳｙｎｔａｘＴｒｅｅＳａｍｐｌｅ １	1.0
ＴＴＳ ）	0.5
、 楽観	0.0016583747927
タウシェク	0.000106946152612
が どの	0.0027397260274
と 判断	0.00282485875706
「 空	0.0178571428571
がち	5.34730763061e-05
利用 方法	0.0526315789474
せよ	0.000160419228918
語形 変化	1.0
の ２	0.00345224395857
も データベース	0.00847457627119
答え	0.000213892305224
が どう	0.00547945205479
の ７	0.00115074798619
自宅 で	1.0
画像 中	0.0909090909091
が どこ	0.0027397260274
１９７６	5.34730763061e-05
対角 共	1.0
読み取れ る	0.5
Ｗｏｒｄ	5.34730763061e-05
売却	5.34730763061e-05
センター 向け	0.5
\	0.00112293460243
や 検索	0.0114942528736
方法 が	0.047619047619
ＯＣＲ で	0.0344827586207
（ ｓｙｍｂｏｌｉｃ	0.00526315789474
Ｓｅｒｖｅｒ	5.34730763061e-05
　 同音	0.00189753320683
ＯＣＲ の	0.0689655172414
ＯＣＲ は	0.103448275862
ＯＣＲ と	0.0344827586207
ベース の	0.333333333333
ＯＣＲ に	0.0344827586207
汎用	5.34730763061e-05
内部 表現	0.5
メール 文章	1.0
つ もしくは	0.0178571428571
み て	0.2
<s> 音	0.00122249388753
文書 作成	0.0606060606061
方法 と	0.0952380952381
方法 は	0.142857142857
方法 の	0.047619047619
変化 さ	0.2
し ）	0.00694444444444
を 落と	0.00176991150442
例えば インタビュー	0.0526315789474
２， ０	1.0
郵便 局	0.25
も （	0.00847457627119
で 航空	0.00272479564033
活動 で	1.0
な 解釈	0.0072202166065
<s> ＲＣＡ	0.00122249388753
す 」	0.075
完成 披露	0.5
ゆえ	5.34730763061e-05
箇所 のみ	1.0
呼 ぶ	0.285714285714
呼 ば	0.642857142857
呼 び	0.0714285714286
ＳＳＭＬ が	1.0
は 紫外	0.00208333333333
な 言語	0.00361010830325
顧客	5.34730763061e-05
変化 に	0.4
最適 化	1.0
と 言語	0.00564971751412
（ Ａｌｖｉｎ	0.00526315789474
を 記述	0.00176991150442
を 対象	0.00884955752212
て 網羅	0.002457002457
Ａｕｒａｌ	5.34730763061e-05
も スロー	0.00847457627119
」 （	0.0545454545455
も 様々	0.00847457627119
標準 的	0.666666666667
て 自動	0.002457002457
年頃 アメリカ	1.0
認識	0.00486604994385
、 定め	0.0016583747927
は よく	0.00208333333333
規則 を	0.5
を 外部	0.00176991150442
怒	5.34730763061e-05
思	5.34730763061e-05
搭載 し	0.5
搭載 さ	0.5
<s> 構文	0.00488997555012
環境 で	0.25
て 出題	0.002457002457
「 人力	0.0178571428571
から 日本	0.0151515151515
する 確率	0.00406504065041
解析 する	0.05
の 矢	0.00115074798619
た ３	0.00408163265306
イタリア 語	1.0
<s> 現代	0.00122249388753
た ２	0.00408163265306
が れ	0.0027397260274
概訳	5.34730763061e-05
<s> １９９０	0.00122249388753
て 異な	0.004914004914
<s> １９９８	0.00122249388753
たり 名称	0.142857142857
Ｇｉｓｍｏ	0.000213892305224
用い て	0.294117647059
き 確率	0.05
を 人間	0.00176991150442
ｒｅａｌ	5.34730763061e-05
「 ｈａｖｅ	0.0178571428571
、 音素	0.00331674958541
、 早口	0.0016583747927
<s> 合成	0.00244498777506
、 手書き	0.00331674958541
少女 たち	0.666666666667
電子 信号	0.125
Ｈａｓｋｉｎｓ	5.34730763061e-05
用い た	0.0882352941176
Ｒｅｔｒ ｉｅｖａｌ	1.0
極めて	5.34730763061e-05
的 手法	0.0388349514563
単語 同士	0.030303030303
ＴＴＰ	5.34730763061e-05
人間 型	0.0555555555556
ＴＴＳ	0.000106946152612
１ ページ	0.0227272727273
影響 を	0.5
Ａｒｔｉｃｕｌａｔｏｒｙ 　	1.0
（ 正解	0.00526315789474
データベース の	0.05
データベース は	0.05
<s> 隠れ	0.00366748166259
成熟	5.34730763061e-05
新語 や	1.0
線形	0.000213892305224
分割 する	0.666666666667
る 答え	0.00175131348511
に テキサス	0.00189035916824
の 暗号	0.00115074798619
仕事 が	1.0
正確 度	0.25
音声 （	0.00709219858156
音声 ）	0.0141843971631
この インク	0.025
データベース が	0.05
歩行	0.000106946152612
生成 プロセス	0.0333333333333
　 Ｃｏｒｐｏｒａｔｉｏｎ	0.00189753320683
フィチャー	5.34730763061e-05
持ち 、	1.0
区切	5.34730763061e-05
検索 環境	0.00675675675676
これ に	0.135135135135
これ は	0.324324324324
」 など	0.0545454545455
第	0.000213892305224
単語 」	0.030303030303
楽観 主義	0.5
の 一般	0.00115074798619
に 表示	0.00189035916824
確認	0.000160419228918
多義 性	1.0
区別	0.000160419228918
使用 ）	0.0833333333333
、 いかに	0.0016583747927
の 並び	0.00115074798619
焼きこ	5.34730763061e-05
新聞	0.000106946152612
ユーザー 辞書	0.363636363636
率 を	0.275862068966
早口 で	1.0
翻訳 掲示	0.02
自動 要約	0.125
る オーリヤック	0.00175131348511
クーポン	5.34730763061e-05
の 音源	0.00115074798619
内部 の	0.5
に 連結	0.00189035916824
” （	0.115384615385
利用 が	0.0526315789474
ヒント と	1.0
する	0.0131543767713
すれ	0.000106946152612
た オーストリア	0.00408163265306
知見 を	1.0
変え る	1.0
に 合わせ	0.00189035916824
原文	5.34730763061e-05
る データ	0.00350262697023
新聞 記事	0.5
継続 的	1.0
し 正し	0.00347222222222
主に 研究	0.333333333333
は どこ	0.00208333333333
” Ｓ	0.0769230769231
　 ｔｈｅ	0.0189753320683
ＶＴＬＮ	5.34730763061e-05
解釈 が	0.0769230769231
と 応用	0.00282485875706
マシンビジョン の	1.0
分類	0.000320838457836
／ ２５００	0.166666666667
の 完成	0.00115074798619
けんさく	5.34730763061e-05
定位	5.34730763061e-05
起こし に	1.0
解釈 の	0.0769230769231
、 カセット	0.0016583747927
解釈 と	0.0769230769231
は 動物	0.00208333333333
解釈 に	0.0769230769231
しも	5.34730763061e-05
フォルマント	0.000534730763061
カーツ	0.000213892305224
性 解消	0.125
好 む	1.0
う 使命	0.01
カード	0.000106946152612
く 手法	0.0181818181818
分解 を	1.0
” 　	0.346153846154
その もの	0.051724137931
時間 軸	0.0588235294118
無料	5.34730763061e-05
る か	0.0210157618214
る が	0.0297723292469
の 困難	0.00230149597238
ｎａｔｕｒａｌ	5.34730763061e-05
アプリケーション で	0.5
アプリケーション の	0.25
で 機械	0.00272479564033
る と	0.0420315236427
ＯＳ	0.000213892305224
る の	0.0140105078809
る 構文	0.00175131348511
情報 提示	0.0149253731343
わた っ	1.0
や 複雑	0.0114942528736
それ ら	0.222222222222
許 し	0.5
許 さ	0.5
た と	0.00816326530612
試作 に	1.0
「 時間	0.0357142857143
万国 博覧	1.0
た の	0.0244897959184
それ を	0.388888888889
構成 する	0.285714285714
、 地名	0.0016583747927
する 答え	0.00406504065041
日韓 間	0.333333333333
<s> 同じ	0.00122249388753
た か	0.00408163265306
た が	0.0244897959184
<s> 現在	0.00611246943765
が 付	0.0027397260274
大きな 違い	0.2
で あまり	0.00272479564033
な っ	0.0830324909747
Ｇｏｏ	5.34730763061e-05
入力 情報	0.03125
な の	0.0180505415162
る テキスト	0.00175131348511
良 い	0.5
解析 器	0.05
ソース	5.34730763061e-05
良 く	0.5
ホーマー ・	1.0
<s> 視覚	0.00122249388753
市販	0.000106946152612
る 通信	0.00175131348511
な 例	0.00361010830325
な く	0.043321299639
Ｉｎｆｏｒｍａｔｉｏｎ 　	1.0
場合 助詞	0.04
